experiment,dataset,seed,model,method,pi_train,pi_test,c10,c01,tp,fp,tn,fn,tpr,fpr,tnr,fnr,precision,recall,f1,accuracy,risk,roc_auc,pr_auc,brier,logloss,threshold,neff,notes
exp1,synthetic,9,LogisticRegression,nocorr,0.2,0.01,1.0,10.0,194,4653,15147,6,0.97,0.235,0.765,0.030000000000000027,0.04002475758200949,0.97,0.07687735288290073,0.76705,0.23565,0.9637863636363636,0.48395992734668036,0.03172490893380531,0.11709961723410547,-2.3025850929940455,,fixed_threshold
exp1,synthetic,9,LogisticRegression,offset,0.2,0.01,1.0,10.0,118,282,19518,82,0.59,0.014242424242424242,0.9857575757575757,0.41000000000000003,0.295,0.59,0.3933333333333333,0.9818,0.0551,0.9637863636363636,0.48395992734668036,0.006892511367015135,0.02903206409367565,-2.3025850929940455,,offset_corrected
exp1,synthetic,9,LogisticRegression,oracle_threshold,0.2,0.01,1.0,10.0,129,356,19444,71,0.645,0.01797979797979798,0.982020202020202,0.355,0.26597938144329897,0.645,0.37664233576642336,0.97865,0.0533,0.9637863636363636,0.48395992734668036,0.006892511367015135,0.02903206409367565,-2.5079073829616747,,tuned_on_400_samples
exp1,synthetic,9,XGBoost,nocorr,0.2,0.01,1.0,1.0,153,794,19006,47,0.765,0.0401010101010101,0.9598989898989899,0.235,0.16156282998944033,0.765,0.2667829119442023,0.95795,0.04205,0.9628459595959595,0.47515974390698407,0.032062556594610214,0.11671584174542031,0.0,,fixed_threshold
exp1,synthetic,9,XGBoost,offset,0.2,0.01,1.0,1.0,37,8,19792,163,0.185,0.00040404040404040404,0.9995959595959596,0.815,0.8222222222222222,0.185,0.3020408163265306,0.99145,0.00855,0.9628459595959596,0.47515974390698407,0.0070454565206561825,0.02945246984706812,0.0,,offset_corrected
exp1,synthetic,9,XGBoost,oracle_threshold,0.2,0.01,1.0,1.0,50,12,19788,150,0.25,0.0006060606060606061,0.9993939393939394,0.75,0.8064516129032258,0.25,0.3816793893129771,0.9919,0.0081,0.9628459595959596,0.47515974390698407,0.0070454565206561825,0.02945246984706812,-0.4006356200876975,,tuned_on_400_samples
exp1,synthetic,9,XGBoost,nocorr,0.2,0.01,10.0,1.0,68,32,19768,132,0.34,0.0016161616161616162,0.9983838383838384,0.6599999999999999,0.68,0.34,0.4533333333333333,0.9918,0.0226,0.9628459595959595,0.47515974390698407,0.032062556594610214,0.11671584174542031,2.302585092994046,,fixed_threshold
exp1,synthetic,9,XGBoost,offset,0.2,0.01,10.0,1.0,0,0,19800,200,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.99,0.01,0.9628459595959596,0.47515974390698407,0.0070454565206561825,0.02945246984706812,2.302585092994046,,offset_corrected
exp1,synthetic,9,XGBoost,oracle_threshold,0.2,0.01,10.0,1.0,50,12,19788,150,0.25,0.0006060606060606061,0.9993939393939394,0.75,0.8064516129032258,0.25,0.3816793893129771,0.9919,0.0135,0.9628459595959596,0.47515974390698407,0.0070454565206561825,0.02945246984706812,-0.4006356200876975,,tuned_on_400_samples
exp1,synthetic,9,XGBoost,nocorr,0.2,0.01,1.0,10.0,194,4306,15494,6,0.97,0.2174747474747475,0.7825252525252525,0.030000000000000027,0.043111111111111114,0.97,0.0825531914893617,0.7844,0.2183,0.9628459595959595,0.47515974390698407,0.032062556594610214,0.11671584174542031,-2.3025850929940455,,fixed_threshold
exp1,synthetic,9,XGBoost,offset,0.2,0.01,1.0,10.0,125,322,19478,75,0.625,0.016262626262626263,0.9837373737373737,0.375,0.2796420581655481,0.625,0.38639876352395675,0.98015,0.0536,0.9628459595959596,0.47515974390698407,0.0070454565206561825,0.02945246984706812,-2.3025850929940455,,offset_corrected
exp1,synthetic,9,XGBoost,oracle_threshold,0.2,0.01,1.0,10.0,160,1051,18749,40,0.8,0.05308080808080808,0.9469191919191919,0.19999999999999996,0.13212221304706853,0.8,0.22678951098511693,0.94545,0.07255,0.9628459595959596,0.47515974390698407,0.0070454565206561825,0.02945246984706812,-3.532471378773763,,tuned_on_400_samples
exp1,breast_cancer,9,LogisticRegression,nocorr,0.2,0.5,1.0,1.0,4578,0,5000,422,0.9156,0.0,1.0,0.08440000000000003,1.0,0.9156,0.9559406974316141,0.9578,0.0422,0.99832856,0.9983822741786572,0.025169384876155304,0.07965119612116757,0.0,,fixed_threshold
exp1,breast_cancer,9,LogisticRegression,offset,0.2,0.5,1.0,1.0,4928,252,4748,72,0.9856,0.0504,0.9496,0.014399999999999968,0.9513513513513514,0.9856,0.9681728880157171,0.9676,0.0324,0.99832856,0.9983822741786572,0.01899243159407003,0.0646282970876973,0.0,,offset_corrected
exp1,breast_cancer,9,LogisticRegression,oracle_threshold,0.2,0.5,1.0,1.0,4782,0,5000,218,0.9564,0.0,1.0,0.04359999999999997,1.0,0.9564,0.9777141688816193,0.9782,0.0218,0.99832856,0.9983822741786572,0.01899243159407003,0.0646282970876973,1.1721719757387976,,tuned_on_200_samples
exp1,breast_cancer,9,LogisticRegression,nocorr,0.2,0.5,10.0,1.0,4098,0,5000,902,0.8196,0.0,1.0,0.1804,1.0,0.8196,0.9008573312816004,0.9098,0.0902,0.99832856,0.9983822741786572,0.025169384876155304,0.07965119612116757,2.302585092994046,,fixed_threshold
exp1,breast_cancer,9,LogisticRegression,offset,0.2,0.5,10.0,1.0,4386,0,5000,614,0.8772,0.0,1.0,0.12280000000000002,1.0,0.8772,0.9345834221180481,0.9386,0.0614,0.99832856,0.9983822741786572,0.01899243159407003,0.0646282970876973,2.302585092994046,,offset_corrected
exp1,breast_cancer,9,LogisticRegression,oracle_threshold,0.2,0.5,10.0,1.0,4782,0,5000,218,0.9564,0.0,1.0,0.04359999999999997,1.0,0.9564,0.9777141688816193,0.9782,0.0218,0.99832856,0.9983822741786572,0.01899243159407003,0.0646282970876973,1.1721719757387976,,tuned_on_200_samples
exp1,breast_cancer,9,LogisticRegression,nocorr,0.2,0.5,1.0,10.0,4928,252,4748,72,0.9856,0.0504,0.9496,0.014399999999999968,0.9513513513513514,0.9856,0.9681728880157171,0.9676,0.0972,0.99832856,0.9983822741786572,0.025169384876155304,0.07965119612116757,-2.3025850929940455,,fixed_threshold
exp1,breast_cancer,9,LogisticRegression,offset,0.2,0.5,1.0,10.0,5000,566,4434,0,1.0,0.1132,0.8868,0.0,0.8983111749910169,1.0,0.9464319515426841,0.9434,0.0566,0.99832856,0.9983822741786572,0.01899243159407003,0.0646282970876973,-2.3025850929940455,,offset_corrected
exp1,breast_cancer,9,LogisticRegression,oracle_threshold,0.2,0.5,1.0,10.0,5000,293,4707,0,1.0,0.0586,0.9414,0.0,0.9446438692612885,1.0,0.9715340522685321,0.9707,0.0293,0.99832856,0.9983822741786572,0.01899243159407003,0.0646282970876973,-1.1843256781559532,,tuned_on_200_samples
exp1,breast_cancer,9,XGBoost,nocorr,0.2,0.5,1.0,1.0,4451,0,5000,549,0.8902,0.0,1.0,0.10980000000000001,1.0,0.8902,0.9419109088985292,0.9451,0.0549,0.991094,0.9921637582591326,0.04228881001472473,0.16210718718236566,0.0,,fixed_threshold
exp1,breast_cancer,9,XGBoost,offset,0.2,0.5,1.0,1.0,4727,276,4724,273,0.9454,0.0552,0.9448,0.05459999999999998,0.9448331001399161,0.9454,0.9451164650604819,0.9451,0.0549,0.991094,0.9921637582591326,0.03840342574997258,0.12572850721552808,0.0,,offset_corrected
exp1,breast_cancer,9,XGBoost,oracle_threshold,0.2,0.5,1.0,1.0,4525,45,4955,475,0.905,0.009,0.991,0.09499999999999997,0.9901531728665208,0.905,0.9456635318704284,0.948,0.052,0.991094,0.9921637582591326,0.03840342574997258,0.12572850721552808,1.2047898731285576,,tuned_on_200_samples
exp1,breast_cancer,9,XGBoost,nocorr,0.2,0.5,10.0,1.0,4029,0,5000,971,0.8058,0.0,1.0,0.19420000000000004,1.0,0.8058,0.8924576365045963,0.9029,0.0971,0.991094,0.9921637582591326,0.04228881001472473,0.16210718718236566,2.302585092994046,,fixed_threshold
exp1,breast_cancer,9,XGBoost,offset,0.2,0.5,10.0,1.0,4451,0,5000,549,0.8902,0.0,1.0,0.10980000000000001,1.0,0.8902,0.9419109088985292,0.9451,0.0549,0.991094,0.9921637582591326,0.03840342574997258,0.12572850721552808,2.302585092994046,,offset_corrected
exp1,breast_cancer,9,XGBoost,oracle_threshold,0.2,0.5,10.0,1.0,4451,0,5000,549,0.8902,0.0,1.0,0.10980000000000001,1.0,0.8902,0.9419109088985292,0.9451,0.0549,0.991094,0.9921637582591326,0.03840342574997258,0.12572850721552808,2.539193745618487,,tuned_on_200_samples
exp1,breast_cancer,9,XGBoost,nocorr,0.2,0.5,1.0,10.0,4727,322,4678,273,0.9454,0.0644,0.9356,0.05459999999999998,0.9362249950485244,0.9454,0.9407901283709822,0.9405,0.3052,0.991094,0.9921637582591326,0.04228881001472473,0.16210718718236566,-2.3025850929940455,,fixed_threshold
exp1,breast_cancer,9,XGBoost,offset,0.2,0.5,1.0,10.0,4928,486,4514,72,0.9856,0.0972,0.9028,0.014399999999999968,0.9102327299593647,0.9856,0.9464182830804686,0.9442,0.1206,0.991094,0.9921637582591326,0.03840342574997258,0.12572850721552808,-2.3025850929940455,,offset_corrected
exp1,breast_cancer,9,XGBoost,oracle_threshold,0.2,0.5,1.0,10.0,4928,400,4600,72,0.9856,0.08,0.92,0.014399999999999968,0.924924924924925,0.9856,0.95429899302866,0.9528,0.112,0.991094,0.9921637582591326,0.03840342574997258,0.12572850721552808,-1.9280550517982002,,tuned_on_200_samples
exp1,breast_cancer,9,LogisticRegression,nocorr,0.2,0.2,1.0,1.0,1832,0,8000,168,0.916,0.0,1.0,0.08399999999999996,1.0,0.916,0.9561586638830898,0.9832,0.0168,0.9982606875000001,0.9939991216106796,0.01325448308370773,0.04694443943417031,0.0,,fixed_threshold
exp1,breast_cancer,9,LogisticRegression,offset,0.2,0.2,1.0,1.0,1832,0,8000,168,0.916,0.0,1.0,0.08399999999999996,1.0,0.916,0.9561586638830898,0.9832,0.0168,0.9982606875000001,0.9939991216106796,0.013254483083753058,0.046944480142220156,0.0,,offset_corrected
exp1,breast_cancer,9,LogisticRegression,oracle_threshold,0.2,0.2,1.0,1.0,1910,0,8000,90,0.955,0.0,1.0,0.04500000000000004,1.0,0.955,0.9769820971867008,0.991,0.009,0.9982606875000001,0.9939991216106796,0.013254483083753058,0.046944480142220156,-0.21412238538109296,,tuned_on_200_samples
exp1,breast_cancer,9,LogisticRegression,nocorr,0.2,0.2,10.0,1.0,1649,0,8000,351,0.8245,0.0,1.0,0.1755,1.0,0.8245,0.9038092628117292,0.9649,0.0351,0.9982606875000001,0.9939991216106796,0.01325448308370773,0.04694443943417031,2.302585092994046,,fixed_threshold
exp1,breast_cancer,9,LogisticRegression,offset,0.2,0.2,10.0,1.0,1649,0,8000,351,0.8245,0.0,1.0,0.1755,1.0,0.8245,0.9038092628117292,0.9649,0.0351,0.9982606875000001,0.9939991216106796,0.013254483083753058,0.046944480142220156,2.302585092994046,,offset_corrected
exp1,breast_cancer,9,LogisticRegression,oracle_threshold,0.2,0.2,10.0,1.0,1910,0,8000,90,0.955,0.0,1.0,0.04500000000000004,1.0,0.955,0.9769820971867008,0.991,0.009,0.9982606875000001,0.9939991216106796,0.013254483083753058,0.046944480142220156,-0.21412238538109296,,tuned_on_200_samples
exp1,breast_cancer,9,LogisticRegression,nocorr,0.2,0.2,1.0,10.0,1971,397,7603,29,0.9855,0.049625,0.950375,0.014499999999999957,0.832347972972973,0.9855,0.9024725274725275,0.9574,0.0687,0.9982606875000001,0.9939991216106796,0.01325448308370773,0.04694443943417031,-2.3025850929940455,,fixed_threshold
exp1,breast_cancer,9,LogisticRegression,offset,0.2,0.2,1.0,10.0,1971,397,7603,29,0.9855,0.049625,0.950375,0.014499999999999957,0.832347972972973,0.9855,0.9024725274725275,0.9574,0.0687,0.9982606875000001,0.9939991216106796,0.013254483083753058,0.046944480142220156,-2.3025850929940455,,offset_corrected
exp1,breast_cancer,9,LogisticRegression,oracle_threshold,0.2,0.2,1.0,10.0,1940,199,7801,60,0.97,0.024875,0.975125,0.030000000000000027,0.9069658719027583,0.97,0.9374244986711766,0.9741,0.0799,0.9982606875000001,0.9939991216106796,0.013254483083753058,0.046944480142220156,-0.7078409309060955,,tuned_on_200_samples
exp1,breast_cancer,9,XGBoost,nocorr,0.2,0.2,1.0,1.0,1798,0,8000,202,0.899,0.0,1.0,0.10099999999999998,1.0,0.899,0.94681411269089,0.9798,0.0202,0.9914990625,0.978008498367072,0.020048560574650764,0.07909868622834665,0.0,,fixed_threshold
exp1,breast_cancer,9,XGBoost,offset,0.2,0.2,1.0,1.0,1798,0,8000,202,0.899,0.0,1.0,0.10099999999999998,1.0,0.899,0.94681411269089,0.9798,0.0202,0.9914990625,0.978008498367072,0.020048560922878367,0.07909868896983135,0.0,,offset_corrected
exp1,breast_cancer,9,XGBoost,oracle_threshold,0.2,0.2,1.0,1.0,1874,251,7749,126,0.937,0.031375,0.968625,0.06299999999999994,0.8818823529411765,0.937,0.9086060606060606,0.9623,0.0377,0.9914990625,0.978008498367072,0.020048560922878367,0.07909868896983135,-0.7920111417770386,,tuned_on_200_samples
exp1,breast_cancer,9,XGBoost,nocorr,0.2,0.2,10.0,1.0,1625,0,8000,375,0.8125,0.0,1.0,0.1875,1.0,0.8125,0.896551724137931,0.9625,0.0375,0.9914990625,0.978008498367072,0.020048560574650764,0.07909868622834665,2.302585092994046,,fixed_threshold
exp1,breast_cancer,9,XGBoost,offset,0.2,0.2,10.0,1.0,1625,0,8000,375,0.8125,0.0,1.0,0.1875,1.0,0.8125,0.896551724137931,0.9625,0.0375,0.9914990625,0.978008498367072,0.020048560922878367,0.07909868896983135,2.302585092994046,,offset_corrected
exp1,breast_cancer,9,XGBoost,oracle_threshold,0.2,0.2,10.0,1.0,1798,0,8000,202,0.899,0.0,1.0,0.10099999999999998,1.0,0.899,0.94681411269089,0.9798,0.0202,0.9914990625,0.978008498367072,0.020048560922878367,0.07909868896983135,1.1528993844985962,,tuned_on_200_samples
exp1,breast_cancer,9,XGBoost,nocorr,0.2,0.2,1.0,10.0,1890,513,7487,110,0.945,0.064125,0.935875,0.05500000000000005,0.7865168539325843,0.945,0.8585055643879174,0.9377,0.1613,0.9914990625,0.978008498367072,0.020048560574650764,0.07909868622834665,-2.3025850929940455,,fixed_threshold
exp1,breast_cancer,9,XGBoost,offset,0.2,0.2,1.0,10.0,1890,513,7487,110,0.945,0.064125,0.935875,0.05500000000000005,0.7865168539325843,0.945,0.8585055643879174,0.9377,0.1613,0.9914990625,0.978008498367072,0.020048560922878367,0.07909868896983135,-2.3025850929940455,,offset_corrected
exp1,breast_cancer,9,XGBoost,oracle_threshold,0.2,0.2,1.0,10.0,1940,636,7364,60,0.97,0.0795,0.9205,0.030000000000000027,0.7531055900621118,0.97,0.8479020979020979,0.9304,0.1236,0.9914990625,0.978008498367072,0.020048560922878367,0.07909868896983135,-3.2778372764587402,,tuned_on_200_samples
exp1,breast_cancer,9,LogisticRegression,nocorr,0.2,0.1,1.0,1.0,919,0,9000,81,0.919,0.0,1.0,0.08099999999999996,1.0,0.919,0.9577905158936947,0.9919,0.0081,0.9981913333333334,0.9882705849916477,0.00948692732970502,0.03699992196043693,0.0,,fixed_threshold
exp1,breast_cancer,9,LogisticRegression,offset,0.2,0.1,1.0,1.0,881,0,9000,119,0.881,0.0,1.0,0.119,1.0,0.881,0.936735778841042,0.9881,0.0119,0.9981913333333332,0.9882705849916475,0.008585749768025737,0.03234567864772608,0.0,,offset_corrected
exp1,breast_cancer,9,LogisticRegression,oracle_threshold,0.2,0.1,1.0,1.0,919,0,9000,81,0.919,0.0,1.0,0.08099999999999996,1.0,0.919,0.9577905158936947,0.9919,0.0081,0.9981913333333332,0.9882705849916475,0.008585749768025737,0.03234567864772608,-0.5382083202765308,,tuned_on_200_samples
exp1,breast_cancer,9,LogisticRegression,nocorr,0.2,0.1,10.0,1.0,827,0,9000,173,0.827,0.0,1.0,0.17300000000000004,1.0,0.827,0.9053092501368364,0.9827,0.0173,0.9981913333333334,0.9882705849916477,0.00948692732970502,0.03699992196043693,2.302585092994046,,fixed_threshold
exp1,breast_cancer,9,LogisticRegression,offset,0.2,0.1,10.0,1.0,808,0,9000,192,0.808,0.0,1.0,0.19199999999999995,1.0,0.808,0.8938053097345132,0.9808,0.0192,0.9981913333333332,0.9882705849916475,0.008585749768025737,0.03234567864772608,2.302585092994046,,offset_corrected
exp1,breast_cancer,9,LogisticRegression,oracle_threshold,0.2,0.1,10.0,1.0,919,0,9000,81,0.919,0.0,1.0,0.08099999999999996,1.0,0.919,0.9577905158936947,0.9919,0.0081,0.9981913333333332,0.9882705849916475,0.008585749768025737,0.03234567864772608,-0.5382083202765308,,tuned_on_200_samples
exp1,breast_cancer,9,LogisticRegression,nocorr,0.2,0.1,1.0,10.0,984,463,8537,16,0.984,0.051444444444444445,0.9485555555555556,0.016000000000000014,0.6800276434001382,0.984,0.8042501021659174,0.9521,0.0623,0.9981913333333334,0.9882705849916477,0.00948692732970502,0.03699992196043693,-2.3025850929940455,,fixed_threshold
exp1,breast_cancer,9,LogisticRegression,offset,0.2,0.1,1.0,10.0,984,463,8537,16,0.984,0.051444444444444445,0.9485555555555556,0.016000000000000014,0.6800276434001382,0.984,0.8042501021659174,0.9521,0.0623,0.9981913333333332,0.9882705849916475,0.008585749768025737,0.03234567864772608,-2.3025850929940455,,offset_corrected
exp1,breast_cancer,9,LogisticRegression,oracle_threshold,0.2,0.1,1.0,10.0,919,0,9000,81,0.919,0.0,1.0,0.08099999999999996,1.0,0.919,0.9577905158936947,0.9919,0.081,0.9981913333333332,0.9882705849916475,0.008585749768025737,0.03234567864772608,-0.5382083202765308,,tuned_on_200_samples
exp1,breast_cancer,9,XGBoost,nocorr,0.2,0.1,1.0,1.0,900,0,9000,100,0.9,0.0,1.0,0.09999999999999998,1.0,0.9,0.9473684210526315,0.99,0.01,0.9909953333333335,0.9627770860800584,0.013559212908148766,0.0543406072634524,0.0,,fixed_threshold
exp1,breast_cancer,9,XGBoost,offset,0.2,0.1,1.0,1.0,900,0,9000,100,0.9,0.0,1.0,0.09999999999999998,1.0,0.9,0.9473684210526315,0.99,0.01,0.9909953333333335,0.9627770860800584,0.011077991846074716,0.050875792152947304,0.0,,offset_corrected
exp1,breast_cancer,9,XGBoost,oracle_threshold,0.2,0.1,1.0,1.0,900,0,9000,100,0.9,0.0,1.0,0.09999999999999998,1.0,0.9,0.9473684210526315,0.99,0.01,0.9909953333333335,0.9627770860800584,0.011077991846074716,0.050875792152947304,0.34196916828226753,,tuned_on_200_samples
exp1,breast_cancer,9,XGBoost,nocorr,0.2,0.1,10.0,1.0,806,0,9000,194,0.806,0.0,1.0,0.19399999999999995,1.0,0.806,0.8925802879291251,0.9806,0.0194,0.9909953333333335,0.9627770860800584,0.013559212908148766,0.0543406072634524,2.302585092994046,,fixed_threshold
exp1,breast_cancer,9,XGBoost,offset,0.2,0.1,10.0,1.0,761,0,9000,239,0.761,0.0,1.0,0.239,1.0,0.761,0.8642816581487791,0.9761,0.0239,0.9909953333333335,0.9627770860800584,0.011077991846074716,0.050875792152947304,2.302585092994046,,offset_corrected
exp1,breast_cancer,9,XGBoost,oracle_threshold,0.2,0.1,10.0,1.0,900,0,9000,100,0.9,0.0,1.0,0.09999999999999998,1.0,0.9,0.9473684210526315,0.99,0.01,0.9909953333333335,0.9627770860800584,0.011077991846074716,0.050875792152947304,0.34196916828226753,,tuned_on_200_samples
exp1,breast_cancer,9,XGBoost,nocorr,0.2,0.1,1.0,10.0,945,593,8407,55,0.945,0.06588888888888889,0.9341111111111111,0.05500000000000005,0.6144343302990898,0.945,0.7446808510638298,0.9352,0.1143,0.9909953333333335,0.9627770860800584,0.013559212908148766,0.0543406072634524,-2.3025850929940455,,fixed_threshold
exp1,breast_cancer,9,XGBoost,offset,0.2,0.1,1.0,10.0,945,514,8486,55,0.945,0.05711111111111111,0.9428888888888889,0.05500000000000005,0.6477039067854695,0.945,0.7686051240341603,0.9431,0.1064,0.9909953333333335,0.9627770860800584,0.011077991846074716,0.050875792152947304,-2.3025850929940455,,offset_corrected
exp1,breast_cancer,9,XGBoost,oracle_threshold,0.2,0.1,1.0,10.0,954,667,8333,46,0.954,0.07411111111111111,0.9258888888888889,0.04600000000000004,0.5885256014805675,0.954,0.7279664250286151,0.9287,0.1127,0.9909953333333335,0.9627770860800584,0.011077991846074716,0.050875792152947304,-3.6745702861778766,,tuned_on_200_samples
exp1,breast_cancer,9,LogisticRegression,nocorr,0.2,0.05,1.0,1.0,462,0,9500,38,0.924,0.0,1.0,0.07599999999999996,1.0,0.924,0.9604989604989606,0.9962,0.0038,0.99834,0.9826755507580829,0.007427098250805226,0.03137018106121997,0.0,,fixed_threshold
exp1,breast_cancer,9,LogisticRegression,offset,0.2,0.05,1.0,1.0,437,0,9500,63,0.874,0.0,1.0,0.126,1.0,0.874,0.9327641408751334,0.9937,0.0063,0.99834,0.9826755507580829,0.00513561236004076,0.020271631557979914,0.0,,offset_corrected
exp1,breast_cancer,9,LogisticRegression,oracle_threshold,0.2,0.05,1.0,1.0,390,0,9500,110,0.78,0.0,1.0,0.21999999999999997,1.0,0.78,0.8764044943820225,0.989,0.011,0.99834,0.9826755507580829,0.00513561236004076,0.020271631557979914,2.920611582499709,,tuned_on_200_samples
exp1,breast_cancer,9,LogisticRegression,nocorr,0.2,0.05,10.0,1.0,415,0,9500,85,0.83,0.0,1.0,0.17000000000000004,1.0,0.83,0.907103825136612,0.9915,0.0085,0.99834,0.9826755507580829,0.007427098250805226,0.03137018106121997,2.302585092994046,,fixed_threshold
exp1,breast_cancer,9,LogisticRegression,offset,0.2,0.05,10.0,1.0,399,0,9500,101,0.798,0.0,1.0,0.20199999999999996,1.0,0.798,0.8876529477196885,0.9899,0.0101,0.99834,0.9826755507580829,0.00513561236004076,0.020271631557979914,2.302585092994046,,offset_corrected
exp1,breast_cancer,9,LogisticRegression,oracle_threshold,0.2,0.05,10.0,1.0,390,0,9500,110,0.78,0.0,1.0,0.21999999999999997,1.0,0.78,0.8764044943820225,0.989,0.011,0.99834,0.9826755507580829,0.00513561236004076,0.020271631557979914,2.920611582499709,,tuned_on_200_samples
